Lesson A,Lesson B,Support,Confidence,Lift
Del Centro Cerveza,Know the Product: Brandy,0.10761865112406328,0.775112443778111,4.41363909116165
Del Centro Cerveza,"Know the Product: Fermentation, Distillation & Maturation",0.11330835414932001,0.8160919540229885,3.8855359238121276
Know the Product: Gin,Del Centro Cerveza,0.10970024979184013,0.7901049475262368,4.250463793858949
Know the Product: Liqueur,Del Centro Cerveza,0.10609214543436025,0.7641179410294853,4.471160278569607
Know the Product: Rum,Del Centro Cerveza,0.10699417152373022,0.7706146926536731,4.440663314883941
Know the Product: Tequila,Del Centro Cerveza,0.10630030530113795,0.7656171914042978,4.458212106068178
Know the Product: Vodka,Del Centro Cerveza,0.1101165695253955,0.7931034482758621,4.1700864270528
Del Centro Cerveza,Know the Product: Whisky,0.1083819039689148,0.7806096951524238,4.338660596427587
Know the Product: Wine,Del Centro Cerveza,0.11101859561476547,0.7996001999000499,4.112718801198972
Liqueurs in 80 Seconds,Del Centro Cerveza,0.10706355814598946,0.7711144427786107,3.2918546650845197
Del Centro Cerveza,Matilda Bay Aussie Wheat Ale,0.12975298362475715,0.9345327336331835,7.1755384960689605
Mezcal Explained (Updated),Del Centro Cerveza,0.11351651401609769,0.8175912043978011,3.98213059742518
Monsuta Okinawa Dry Premium Draft,Del Centro Cerveza,0.13884263114071607,1.0,7.120553359683795
Monsuta Okinawa Supreme Premium Beer,Del Centro Cerveza,0.13884263114071607,1.0,7.166583789159621
Mountain Goat Aussie Wheat Beer,Del Centro Cerveza,0.1301693033583125,0.9375312343828085,7.179436849056874
Noble Fellows Baron Betsy Marlborough Pinot Gris,Del Centro Cerveza,0.10990840965861781,0.7916041979010494,3.9299344471753095
Del Centro Cerveza,Noble Fellows Mary Bo Peep Marlborough Sauvignon Blanc,0.11025534276991396,0.7941029485257372,3.9153649312873497
Del Centro Cerveza,Noble Fellows Von Rockhop Marlborough Gruner Veltliner,0.10983902303635859,0.7911044477761119,3.9478522511597385
North American Whisk(e)y Explained,Del Centro Cerveza,0.10435747987787955,0.751624187906047,4.064693356886285
Old Fat Unicorn Grenache Shiraz Mataro,Del Centro Cerveza,0.10886761032472939,0.7841079460269864,4.091442330970647
Old Fat Unicorn Montepulciano,Del Centro Cerveza,0.10852067721343325,0.7816091954022989,4.1006740896024505
Del Centro Cerveza,Old Fat Unicorn Pinot Gris,0.10803497085761865,0.7781109445277361,4.141113342885426
Old Fat Unicorn Rosé,Del Centro Cerveza,0.10775742436858174,0.776111944027986,4.1473212225922635
Old Fat Unicorn Sauvignon Blanc,Del Centro Cerveza,0.1081737441021371,0.7791104447776112,4.131177236988569
Old Fat Unicorn Tempranillo (update),Del Centro Cerveza,0.10845129059117402,0.7811094452773613,4.117538158499389
Del Centro Cerveza,Paul & Meg Pinot Noir,0.11143491534832084,0.8025987006496751,4.573765311887354
Pinot Noir: Introduction,Del Centro Cerveza,0.11310019428254232,0.8145927036481759,4.428483608063942
Pirate Life Sunlit,Del Centro Cerveza,0.1311407160699417,0.944527736131934,7.179606399331979
Scotch Whisky Explained (Updated),Del Centro Cerveza,0.11774909797391063,0.8480759620189905,3.060208003159161
Spey River Single Malt Whisky,Del Centro Cerveza,0.10317790729947267,0.743128435782109,4.143120702704741
Spirits First Terms,Del Centro Cerveza,0.11372467388287538,0.8190904547726137,3.5364684344466473
Del Centro Cerveza,Tequila Explained (Updated),0.11851235081876214,0.8535732133933034,3.6677689777651428
Tequila in (Nearly) 90 Seconds,Del Centro Cerveza,0.123022481265612,0.8860569715142429,2.8301979329484195
The Azurial Pinot Noir (UPDATE),Del Centro Cerveza,0.11587565917291147,0.8345827086456772,3.38055255677389
Trøst Lager Øl,Del Centro Cerveza,0.13884263114071607,1.0,7.188029925187032
Vodka in 80 Seconds,Del Centro Cerveza,0.11983069664168748,0.8630684657671164,2.735549313533249
Whisky (and Whiskey) Explained,Del Centro Cerveza,0.10623091867887871,0.7651174412793603,3.908852379907175
Whisky in (Nearly) 90 Seconds,Del Centro Cerveza,0.11788787121842909,0.8490754622688655,2.832610083846965
Wine Pairing: Common Examples,Del Centro Cerveza,0.10123508187621427,0.7291354322838581,5.0593643957992125
Del Centro Cerveza,Wine Pairing: The Theory,0.10296974743269498,0.7416291854072964,4.946024905178137
Wine in 90 Seconds,Del Centro Cerveza,0.11858173744102136,0.8540729635182408,2.016199762526599
Wine: Glassware & Service,Del Centro Cerveza,0.10061060227588121,0.7246376811594203,5.094379639448569
Wine: Storage & Faults,Del Centro Cerveza,0.10019428254232583,0.721639180409795,5.113207408095361
Zytho IPA,Del Centro Cerveza,0.1384263114071607,0.9970014992503747,5.513732005831312
Zytho Tropical Haze,Del Centro Cerveza,0.1384263114071607,0.9970014992503747,5.539238861679414
Zytho Zesty Pale Ale,Del Centro Cerveza,0.1384263114071607,0.9970014992503747,5.482176881799466
Devil’s Vine Merlot,Devil’s Vine Cabernet Sauvignon,0.1996946988620594,0.9993055555555557,4.978220417098744
Devil’s Vine Red Blend,Devil’s Vine Cabernet Sauvignon,0.19976408548431862,0.9996527777777778,4.897007421255382
Devil’s Vine Shiraz,Devil’s Vine Cabernet Sauvignon,0.1996946988620594,0.9993055555555557,4.945738896520147
Estate Intro: Chapel Hill,Devil’s Vine Cabernet Sauvignon,0.10366361365528726,0.7908946532556907,3.9577686606670195
Estate Intro: Isabel Estate,Devil’s Vine Cabernet Sauvignon,0.10088814876491813,0.8024282560706403,4.0154847314201625
Estate Intro: Krondorf,Devil’s Vine Cabernet Sauvignon,0.11289203441576465,0.7525439407955598,3.7658553037311138
Estate Intro: Oakridge Wines,Devil’s Vine Cabernet Sauvignon,0.10172078823202886,0.7963063552417164,3.984849719355423
Estate Intro: Riddoch Coonawarra (UPDATED),Devil’s Vine Cabernet Sauvignon,0.14369969469886207,0.7190972222222223,4.110919939177576
Fermentation & Distillation in 90 Seconds,Devil’s Vine Cabernet Sauvignon,0.15133222314737718,0.7572916666666667,1.9789823209428832
Four Pillars Bloody Shiraz Gin: Soaked in Victorian Grapes,Devil’s Vine Cabernet Sauvignon,0.17964196502914237,0.8989583333333333,2.4412638967401543
Four Pillars Rare Dry Gin: Packed with Aussie Oranges,Devil’s Vine Cabernet Sauvignon,0.17686650013877325,0.8850694444444446,2.5847255994596425
Gin Explained,Devil’s Vine Cabernet Sauvignon,0.1582014987510408,0.7916666666666667,3.0465954606141525
Gin Focus: Dry,Devil’s Vine Cabernet Sauvignon,0.15549542048293089,0.778125,3.1246412649763164
Gin Focus: Flavoured,Devil’s Vine Cabernet Sauvignon,0.15487094088259784,0.775,3.1445101351351354
Gin Focus: Pink,Devil’s Vine Cabernet Sauvignon,0.15459339439356093,0.7736111111111111,3.150405010831685
Gin in 80 Seconds,Devil’s Vine Cabernet Sauvignon,0.16222592284207604,0.8118055555555556,2.3833248455218308
Green Beacon Mollyhawk,Devil’s Vine Cabernet Sauvignon,0.11323896752706078,0.8722608230892571,4.364938535542491
How to Taste & Enjoy Gin,Devil’s Vine Cabernet Sauvignon,0.1565362198168193,0.7833333333333333,3.0963795940756995
How to Taste & Enjoy Mezcal,Devil’s Vine Cabernet Sauvignon,0.11101859561476547,0.7984031936127745,3.995342648037259
How to Taste & Enjoy Tequila (Updated),Devil’s Vine Cabernet Sauvignon,0.1469608659450458,0.7354166666666667,3.246194486983155
Ikekame Turtle Red Junmai Daiginjo Sake,Devil’s Vine Cabernet Sauvignon,0.10754926450180405,0.730098916627414,3.653536661956351
Introducing Paragon Wine Estates,Devil’s Vine Cabernet Sauvignon,0.11663891201776297,0.7398767605633801,3.7024666226525818
Isabel Estate Marlborough Chardonnay,Devil’s Vine Cabernet Sauvignon,0.10067998889814044,0.8038781163434904,4.022740073868883
Isabel Estate Marlborough Pinot Gris,Devil’s Vine Cabernet Sauvignon,0.10067998889814044,0.8038781163434904,4.022740073868883
Isabel Estate Marlborough Sauvignon Blanc,Devil’s Vine Cabernet Sauvignon,0.10081876214265889,0.8027624309392264,4.017156998158379
King’s Fortune Barossa Merlot,Devil’s Vine Cabernet Sauvignon,0.19983347210657784,1.0,4.281639928698752
King’s Fortune Barossa Shiraz,Devil’s Vine Cabernet Sauvignon,0.19983347210657784,1.0,4.230114470208394
King’s Fortune Coonawarra Cabernet Sauvignon,Devil’s Vine Cabernet Sauvignon,0.1996946988620594,0.9993055555555557,4.314557120031956
Know the Product: Liqueur,Devil’s Vine Cabernet Sauvignon,0.12094088259783514,0.707673568818514,3.541316483962647
Know the Product: Rum,Devil’s Vine Cabernet Sauvignon,0.12191229530946433,0.7025189924030387,3.5155221244835397
Know the Product: Tequila,Devil’s Vine Cabernet Sauvignon,0.12121842908687205,0.7058585858585859,3.532234006734007
Konishi Kokuagari Junmai Sake,Devil’s Vine Cabernet Sauvignon,0.11053288925895087,0.7121144389807779,3.5635393383996425
Krondorf Founder’s View Barossa Cabernet Sauvignon,Devil’s Vine Cabernet Sauvignon,0.10942270330280322,0.7629414610546685,3.8178862280277372
Krondorf Founder’s View Barossa Shiraz,Devil’s Vine Cabernet Sauvignon,0.10970024979184013,0.7611940298507464,3.8091417910447767
Krondorf Winemakers Barossa Shiraz,Devil’s Vine Cabernet Sauvignon,0.11185123508187621,0.7518656716417911,3.7624611318407966
Krondorf Winemakers Eden Valley Chardonnay,Devil’s Vine Cabernet Sauvignon,0.1101165695253955,0.7615163147792706,3.8107545585412668
Manatsuru Junmai Ginjo Sake,Devil’s Vine Cabernet Sauvignon,0.10949208992506244,0.7185792349726776,3.595890255009108
Matilda Bay Aussie Wheat Ale,Devil’s Vine Cabernet Sauvignon,0.11351651401609769,0.871603622802344,4.361649795773397
Monsuta Okinawa Dry Premium Draft,Devil’s Vine Cabernet Sauvignon,0.11795725784068832,0.8399209486166008,4.20310441370224
Monsuta Okinawa Supreme Premium Beer,Devil’s Vine Cabernet Sauvignon,0.11754093810713294,0.8423669816011933,4.215344770429305
Monte Alban Mezcal,Devil’s Vine Cabernet Sauvignon,0.10678601165695253,0.8238758029978587,4.122811830835118
Mountain Goat Aussie Wheat Beer,Devil’s Vine Cabernet Sauvignon,0.11365528726061615,0.8703506907545164,4.355379914984059
Oakridge Over The Shoulder Chardonnay (update),Devil’s Vine Cabernet Sauvignon,0.1013044684984735,0.800438596491228,4.005528143274853
Oakridge Over the Shoulder Cabernet Merlot,Devil’s Vine Cabernet Sauvignon,0.10137385512073273,0.8001095290251917,4.00388143483023
Oakridge Over the Shoulder Pinot Noir,Devil’s Vine Cabernet Sauvignon,0.10151262836525118,0.7990169306389951,3.998413890405972
Paul & Meg Pinot Noir,Devil’s Vine Cabernet Sauvignon,0.17173189009159034,0.8593750000000001,4.897316132858839
Peloton de la Muerte Mezcal,Devil’s Vine Cabernet Sauvignon,0.10914515681376631,0.809989701338826,4.053323463783042
Perro De San Juan Blue Label Mezcal,Devil’s Vine Cabernet Sauvignon,0.10782681099084096,0.815748031496063,4.082139107611549
Pinot Noir: Introduction,Devil’s Vine Cabernet Sauvignon,0.17887871218429086,0.8951388888888888,4.866368037218659
Pirate Life Sunlit,Devil’s Vine Cabernet Sauvignon,0.1142797668609492,0.8686708860759493,4.346973892405063
Prospero Anejo,Devil’s Vine Cabernet Sauvignon,0.12447960033305579,0.774277082434182,3.8746115666810526
Prospero Blanco,Devil’s Vine Cabernet Sauvignon,0.1262142658895365,0.7694585448392555,3.850498801466441
Prospero Reposado,Devil’s Vine Cabernet Sauvignon,0.1252428531779073,0.7723577235772356,3.86500677506775
Riddoch Coonawarra Cabernet Sauvignon,Devil’s Vine Cabernet Sauvignon,0.11636136552872606,0.7925330812854442,3.9659676275992437
Riddoch Coonawarra Chardonnay,Devil’s Vine Cabernet Sauvignon,0.11518179295031918,0.7927411652340018,3.9670089143584844
Riddoch Coonawarra Elgin’s Crossing Cabernet Sauvignon (update),Devil’s Vine Cabernet Sauvignon,0.11372467388287538,0.7937046004842615,3.9718301049233253
Riddoch Coonawarra Elgin’s Crossing Shiraz (update),Devil’s Vine Cabernet Sauvignon,0.11441854010546766,0.7935514918190567,3.9710639236445298
Riddoch Coonawarra Elgin’s Crossing Sparkling Shiraz,Devil’s Vine Cabernet Sauvignon,0.11372467388287538,0.7937046004842615,3.9718301049233253
Riddoch The Pastoralist Coonawarra Cabernet Sauvignon,Devil’s Vine Cabernet Sauvignon,0.13079378295864558,0.9736570247933883,4.872342028236915
Riddoch The Representative Coonawarra Cabernet Sauvignon Merlot,Devil’s Vine Cabernet Sauvignon,0.13009991673605328,0.9740259740259739,4.874188311688311
Scotch Whisky Explained (Updated),Devil’s Vine Cabernet Sauvignon,0.14689147932278657,0.7350694444444444,2.6524338591220165
Shunnoten Junmai Ginjo Sake,Devil’s Vine Cabernet Sauvignon,0.10872883708021093,0.7234533702677747,3.6202812403816558
Takamasamune Chikugo No Kanbai Junmai Sake,Devil’s Vine Cabernet Sauvignon,0.1115736885928393,0.7058823529411764,3.5323529411764705
Tequila Explained (Updated),Devil’s Vine Cabernet Sauvignon,0.14883430474604498,0.7447916666666667,3.2003391472868223
Tequila in (Nearly) 90 Seconds,Devil’s Vine Cabernet Sauvignon,0.15514848737163475,0.7763888888888889,2.479901743498818
The Azurial Pinot Noir (UPDATE),Devil’s Vine Cabernet Sauvignon,0.17589508742714405,0.8802083333333334,3.5653632658797076
Trøst Lager Øl,Devil’s Vine Cabernet Sauvignon,0.11747155148487372,0.8443890274314214,4.225463424771405
Vodka in 80 Seconds,Devil’s Vine Cabernet Sauvignon,0.14189564252012213,0.7100694444444445,2.2506093761454444
Wine Pairing: Common Examples,Devil’s Vine Cabernet Sauvignon,0.1438384679433805,0.7197916666666667,4.99452936928262
Wine Pairing: The Theory,Devil’s Vine Cabernet Sauvignon,0.1496669442131557,0.7489583333333334,4.994903979639056
Wine in 90 Seconds,Devil’s Vine Cabernet Sauvignon,0.14682209270052735,0.7347222222222223,1.7344499044499047
Wine: Glassware & Service,Devil’s Vine Cabernet Sauvignon,0.14203441576464057,0.7107638888888889,4.996843495934959
Wine: Storage & Faults,Devil’s Vine Cabernet Sauvignon,0.14092422980849292,0.7052083333333333,4.996785889872172
Zytho IPA,Devil’s Vine Cabernet Sauvignon,0.12836525117957256,0.7099002302379124,3.5524590688155535
Zytho Tropical Haze,Devil’s Vine Cabernet Sauvignon,0.12808770469053565,0.7116422513492674,3.561176432793626
Zytho Zesty Pale Ale,Devil’s Vine Cabernet Sauvignon,0.12857341104635026,0.7069820679130102,3.5378560981813556
